run_id,as_of_run_ts,as_of_run_date,publish_tag,customer_sk,customer_key,first_order_ts_utc,first_order_had_any_promo_item,first_order_had_only_promo_items,promo_orders,non_promo_orders,promo_item_count,non_promo_item_count,promo_item_value_eur,non_promo_item_value_eur,promo_only_customer_flag,lifetime_orders
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6b49b2eab1a4cc6d9bc61c48ec5ad1af,5c936263f3428a40227908d5a3847c0b,2023-01-04 14:29:39,false,false,4,103,4,146,8.305,402.23000000000036,false,107
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6b50b147853404049f2ecc34f959ada6,03f544613917945245041ea1581df0c2,2023-04-03 08:47:59,false,false,0,31,0,58,0.0,153.69,false,31
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6b6c3cc2f2e5221c46cab083278b5a61,4e4e53aa080247bc31d0eb4e7aeb07a0,2023-01-01 13:22:57,false,false,1,22,1,50,2.603,136.88,false,23
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6bce349bb5b62af1eeaea8adc8d77f33,3e15cc11f979ed25912dff5b0669f2cd,2023-01-20 15:50:22,false,false,3,79,4,111,9.757,321.43999999999994,false,82
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6be373242fa7d5de0e10fe8e908518a9,c45147dee729311ef5b5c3003946c48f,2023-01-02 07:45:32,false,false,3,37,4,52,9.702,140.56,false,40
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6c1ec40724422ee9e87f6ee859c20d9c,6bc24fc1ab650b25b4114e93a98f1eba,2023-04-10 20:19:58,false,false,0,7,0,11,0.0,32.89,false,7
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6c1f81c1c7149dbfcb004da8f02d7484,299570476c6f0309545110c592b6a63b,2023-01-15 16:47:25,false,false,3,53,3,65,7.03,164.21000000000006,false,56
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6c5e00e778a5e11eebe5f773550e49a9,2b8a61594b1f4c4db0902a8a395ced93,2023-01-01 16:06:54,false,false,1,16,1,23,2.508,59.79999999999999,false,17
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6c8a2e21e28a9db866cf3469b6514aa7,23ce1851341ec1fa9e0c259de10bf87c,2023-02-14 15:42:36,false,false,0,12,0,18,0.0,47.480000000000004,false,12
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6cd131e70fbde5042e42d18436605d6d,eb163727917cbba1eea208541a643e74,2023-02-12 20:41:51,false,false,3,26,4,41,9.9,117.05000000000003,false,29
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6ceab0dbc2bef173787235821e677a51,7eb3c8be3d411e8ebfab08eba5f49632,2023-01-28 18:13:45,false,false,0,9,0,15,0.0,34.45,false,9
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6cf3853bd8615db781690d800497724c,7f1171a78ce0780a2142a6eb7bc4f3c8,2022-12-25 15:06:11,false,false,4,85,8,118,18.937499999999996,323.91999999999996,false,89
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6d020ba97d39c0975f0150b19777b76a,1c1d4df596d01da60385f0bb17a4a9e0,2023-01-18 14:03:00,false,false,0,22,0,33,0.0,94.31,false,22
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6d2fb89cbc0c94f89f51a49f8b5a63e6,63538fe6ef330c13a05a3ed7e599d5f7,2022-12-29 16:39:49,false,false,2,25,3,41,5.683,110.03999999999998,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6d400bdcca4826719cc71deb373be228,82cadb0649a3af4968404c9f6031b233,2023-01-04 14:24:49,false,false,5,68,6,98,14.065,272.40999999999997,false,73
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6d7802bb6c514af4f364b58310e695e8,512c5cad6c37edb98ae91c8a76c3a291,2023-02-02 15:36:50,false,false,1,29,1,42,3.344,120.80000000000001,false,30
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6d98122887375616221399ee55b0d366,2290a7385ed77cc5592dc2153229f082,2023-03-08 20:24:37,false,false,2,16,2,23,4.8735,67.69000000000003,false,18
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6d9d65de47c7181c521ed438fb66e3b8,0a09c8844ba8f0936c20bd791130d6b6,2023-01-02 14:25:32,false,false,5,66,7,100,18.451,301.5099999999998,false,71
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6da9dfc00d78ee45a099f7911fac8c2e,e655c7716a4b3ea67f48c6322fc42ed6,2022-12-31 10:01:52,false,false,1,45,1,57,2.3129999999999997,150.03,false,46
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6db701ee4503ef4e49d1f1b800597d88,6395ebd0f4b478145ecfbaf939454fa4,2023-02-07 10:47:18,false,false,2,25,2,34,5.1499999999999995,86.82999999999998,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6e0afa4fd805cc807ff2f08e578508c1,c44e503833b64e9f27197a484f4257c0,2023-01-03 20:24:00,false,false,4,85,5,143,11.088,419.28000000000026,false,89
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6e6ca611407a3bb784e2572423733bfe,f91e24dfe80012e2a7984afa4480a6d6,2023-05-08 16:02:05,false,false,0,13,0,17,0.0,50.980000000000004,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6e917d0d461f90de530ae8b0dd442fa5,eeb69a3cb92300456b6a5f4162093851,2023-01-08 16:40:30,false,false,2,22,2,40,5.1499999999999995,112.89999999999999,false,24
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6e9665ab37ca1887a7e0179c5fac0dc0,6c14da109e294d1e8155be8aa4b1ce8e,2023-04-15 11:13:01,false,false,1,18,2,23,4.997999999999999,63.95,false,19
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6e9dcff6fdaaf130b963808a2c624ac5,c559da2ba967eb820766939a658022c8,2022-12-28 14:59:23,false,false,7,25,8,53,17.464,154.37000000000003,false,32
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6eaecb57a2aabe6f6feb402dbc2036c4,a8e864d04c95572d1aece099af852d0a,2023-01-05 12:05:06,false,false,1,27,1,32,2.3760000000000003,93.78999999999999,false,28
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6ee813d441cdd700f35f05265028c178,f9028faec74be6ec9b852b0a542e2f39,2022-12-27 16:52:30,false,false,10,125,11,258,25.7605,753.7299999999996,false,135
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6eee33601b17d71f2ed9e4bbff2aa577,eecca5b6365d9607ee5a9d336962c534,2023-01-01 19:30:48,false,false,8,78,11,85,28.929499999999997,249.2599999999999,false,86
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6ef90acc572817ab056b0418a8844639,9cb67ffb59554ab1dabb65bcb370ddd9,2023-01-09 17:03:23,false,false,1,53,2,78,5.016,217.23000000000002,false,54
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6f0f032c49ec2c57ba08da793e824932,7f975a56c761db6506eca0b37ce6ec87,2023-01-26 14:25:31,false,false,2,16,2,24,3.4399999999999995,73.33,false,18
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6f181f206b8555c5dc619bc206ab35ad,37693cfc748049e45d87b8c7d8b9aacd,2022-12-25 16:18:50,false,false,1,51,1,57,3.344,166.84000000000003,false,52
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6f24d5454768f4a7dda2f2840734a812,d282ef263719ab842e05382dc235f69e,2023-02-25 17:41:25,false,false,1,10,2,13,4.997999999999999,35.12,false,11
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6f5b7e6f29540dd3ef467fe09eb86b4e,45f31d16b1058d586fc3be7207b58053,2023-01-07 19:31:07,false,false,0,39,0,50,0.0,145.40999999999997,false,39
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6fbcf51d66e2e340668739c59fc029ca,571d3a9420bfd9219f65b643d0003bf4,2023-05-24 14:01:49,false,false,1,16,1,23,2.3760000000000003,56.13999999999999,false,17
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6fd373c8fc7114adab96afbe300c4d63,d9731321ef4e063ebbee79298fa36f56,2023-01-06 19:44:13,false,false,1,29,6,63,14.994,181.26000000000002,false,30
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,6fe39412d1b521f161d22cfebbbceeb1,e00406144c1e7e35240afed70f34166a,2023-01-05 17:23:50,false,false,0,23,0,42,0.0,96.70000000000003,false,23
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,70005ed0711664252c61ac3269dec293,147702db07145348245dc5a2f2fe5683,2023-01-14 10:38:04,false,false,4,47,5,70,10.792,191.10000000000005,false,51
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,706811f0fb246a31f3e83310bd3d8380,54f5f4071faca32ad5285fef87b78646,2023-01-29 19:24:17,false,false,3,58,11,116,26.259,314.28,false,61
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,706e399a0c30a2c8badb7a2de96ac9fb,806beafe154032a5b818e97b4420ad98,2022-12-25 16:15:33,false,false,2,24,3,41,7.505999999999999,105.95999999999998,false,26
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,708fd5ee36cd8330d34a9451a1029b10,f33ba15effa5c10e873bf3842afb46a6,2023-03-05 15:19:16,false,false,0,17,0,20,0.0,62.28000000000001,false,17
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,709f6d3d82be6a351eb1d9655086b4d8,9f61408e3afb633e50cdf1b20de6f466,2023-01-24 21:41:44,false,false,3,24,3,40,6.495,116.28000000000002,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,70b48809e0305276c9defa82d51fb48c,6ea9ab1baa0efb9e19094440c317e21b,2022-12-31 10:50:23,false,false,1,26,8,35,19.991999999999997,94.22999999999999,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,70fa10d31e2837e22261426d37d924e7,f899139df5e1059396431415e770c6dd,2023-01-05 16:05:49,false,false,6,59,7,85,17.104,233.1,false,65
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,714201c38272016e3a94764987eeb1fd,fb60d411a5c5b72b2e7d3527cfc84fd0,2023-03-24 13:47:24,false,false,0,14,0,22,0.0,56.27,false,14
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7188d621876ce235189b5956aae378d6,b56a18e0eacdf51aa2a5306b0f533204,2023-01-11 18:03:36,false,false,2,43,2,71,4.674,199.84999999999997,false,45
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,718e1ad891407bfd600626cb8a0534db,b8c27b7a1c450ffdacb31483454e0b54,2023-02-25 16:36:30,false,false,4,16,5,24,13.846,58.629999999999995,false,20
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7193a2e0f0996c6ccc796de5daf9ce79,d7322ed717dedf1eb4e6e52a37ea7bcd,2022-12-30 19:22:50,false,false,7,63,12,83,29.9375,240.0900000000001,false,70
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,719673f266c1ea3018f343f8722f8841,9908279ebbf1f9b250ba689db6a0222b,2023-01-03 18:41:09,false,false,8,25,34,55,40.044,149.01000000000002,false,33
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,71c1b38e177115db9f697d5b14a2777f,357a6fdf7642bf815a88822c447d9dc4,2023-01-12 16:18:29,false,false,0,23,0,38,0.0,110.30000000000001,false,23
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,722d756c12f00907d31f78848d597cf0,f4dd765c12f2ef67f98f3558c282a9cd,2023-01-19 14:07:55,false,false,10,63,10,100,31.1695,261.86,false,73
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,728d477828d4e7137bde2cbce3374303,b1563a78ec59337587f6ab6397699afc,2023-01-01 20:06:09,false,false,8,91,11,145,21.842,398.2599999999998,false,99
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7298b358398a02fccd27c6dd341c5c26,16c222aa19898e5058938167c8ab6c57,2023-01-25 14:07:28,false,false,2,52,2,86,5.852,262.6499999999999,false,54
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,72ce383cd9ffac491d7aee7865332c63,3cec07e9ba5f5bb252d13f5f431e4bbb,2022-12-29 21:16:51,false,false,0,15,0,18,0.0,49.5,false,15
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,72f2ba9cbaba7f4c6a33b3e52efb656c,ad3019b856147c17e82a5bead782d2a8,2023-01-09 20:26:54,false,false,4,59,4,111,9.456999999999999,300.94000000000005,false,63
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7306775ed317d2079c232e9eba97d55b,9a1158154dfa42caddbd0694a4e9bdc8,2023-03-16 15:08:05,false,false,1,11,2,15,4.997999999999999,40.14,false,12
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7356aeb053b488438026178d3ec1fd0c,160c88652d47d0be60bfbfed25111412,2023-02-06 16:04:28,false,false,3,37,3,56,8.55,158.51000000000005,false,40
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,735b58831e0270ff16e16ad778f6c0bf,c7635bfd99248a2cdef8249ef7bfbef4,2023-01-21 14:49:47,false,false,1,33,2,44,4.997999999999999,128.23000000000002,false,34
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73693781d47f84a372e713d45966a6e1,168908dd3227b8358eababa07fcaf091,2023-01-18 16:52:26,false,false,14,47,26,84,85.97600000000001,197.32999999999998,false,61
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7384d3a79320c7d21ee4bea19d373ca3,9d2682367c3935defcb1f9e247a97c0d,2022-12-26 18:40:52,false,false,3,36,4,60,10.128,165.95000000000005,false,39
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7394edbb79aa598e1fa0d1a24bd36824,6e7b33fdea3adc80ebd648fffb665bb8,2022-12-31 20:53:36,false,false,10,67,13,114,29.626,305.22,false,77
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73a35c1e3fd7eb5a6a5c44c18ba8a23e,31b3b31a1c2f8a370206f111127c0dbd,2023-03-07 08:43:06,false,false,2,15,2,25,5.016,69.42999999999998,false,17
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73c14129605f1f20f2ae7595d8eccc2e,018b59ce1fd616d874afad0f44ba338d,2023-05-07 08:25:52,false,false,1,34,5,45,9.03,120.44000000000003,false,35
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73c4c439e7d076d566082f12219dcf56,729c68884bd359ade15d5f163166738a,2023-01-20 12:23:26,false,false,0,23,0,27,0.0,77.17000000000002,false,23
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73d5855aac13c6856f77335846b9a310,072b030ba126b2f4b2374f342be9ed44,2023-01-21 16:54:37,false,false,0,22,0,28,0.0,85.63,false,22
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73f88e6443bce68890b735452f6136e5,72da7fd6d1302c0a159f6436d01e9eb0,2023-01-03 11:29:47,false,false,1,17,1,23,2.603,60.22,false,18
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73fb04c092d7d0755b36a8526bb95436,7fe1f8abaad094e0b5cb1b01d712f708,2022-12-30 15:46:26,false,false,5,22,15,35,37.512,96.74999999999997,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,73fb911ba6a5e3315a85a12e67c302c7,01882513d5fa7c329e940dda99b12147,2022-12-26 10:00:47,false,false,2,65,2,135,5.720000000000001,395.13,false,67
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,743362ecb248adfadbcc45266d313d23,5ef698cd9fe650923ea331c15af3b160,2023-01-04 13:58:15,false,false,3,71,3,96,7.738999999999999,259.2199999999999,false,74
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,745d32b27a51f48e054ea9c098141731,c366c2c97d47b02b24c3ecade4c40a01,2022-12-25 17:47:39,false,false,2,51,2,87,5.852,238.10999999999993,false,53
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7468d8f035d7cc10ca8763a6c6dc9532,fb8feff253bb6c834deb61ec76baa893,2023-01-29 11:11:12,false,false,0,46,0,55,0.0,132.17,false,46
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,74ba6ea58a884ea5ed3025e3e4d42fb2,9b8619251a19057cff70779273e95aa6,2023-01-01 20:56:23,false,false,1,42,1,53,2.3760000000000003,158.73999999999998,false,43
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,74cfb895aeabb45ab90f5f46994e8069,6351bf9dce654515bf1ddbd6426dfa97,2023-01-25 10:04:56,false,false,4,77,5,108,13.027999999999999,303.96999999999986,false,81
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,74d78e2e6314e8da26e28ecbda5f476b,2f25f6e326adb93c5787175dda209ab6,2023-02-19 16:38:42,false,false,4,38,7,58,18.374,158.94,false,42
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,74d8ce91d143cad52fad9d3661dded18,98f13708210194c475687be6106a3b84,2023-02-09 16:48:31,false,false,1,11,1,11,2.3760000000000003,27.919999999999998,false,12
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,74da4661978c24e17e305af2895d781b,024d7f84fff11dd7e8d9c510137a2381,2023-01-09 15:21:52,true,false,1,55,1,82,2.5174999999999996,228.78000000000003,false,56
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7505ddf28c47c6a136a7e155bc5f7d36,70feb62b69f16e0238f741fab228fec2,2023-02-01 15:30:49,false,false,1,25,1,42,3.344,122.71999999999998,false,26
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,75697693260c96b3d1aefa516884a793,fba9d88164f3e2d9109ee770223212a0,2023-04-10 12:50:45,false,false,0,13,0,20,0.0,55.63,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,758401f966c5c571995af42518045def,1bc0249a6412ef49b07fe6f62e6dc8de,2023-01-05 17:08:38,false,false,3,54,3,127,8.227,381.6499999999999,false,57
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,75916fedc0ccbfa1d186b729f6404217,17ed8abedc255908be746d245e50263a,2023-01-02 17:44:17,false,false,0,58,0,81,0.0,247.02000000000007,false,58
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,759ca78ddaa9c806f858a4637e2aaeac,b1eec33c726a60554bc78518d5f9b32c,2023-02-06 15:19:57,false,false,11,32,11,45,25.498000000000005,120.51000000000002,false,43
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,75f7d941bd9316eb78f9e91312a8caa4,aff0a6a4521232970b2c1cf539ad0a19,2023-02-05 17:03:00,false,false,0,82,0,115,0.0,337.12999999999977,false,82
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,76066e110d22bce8d500663ca9414a3b,8e98d81f8217304975ccb23337bb5761,2023-01-03 11:50:52,false,false,2,17,2,32,3.492,94.93999999999998,false,19
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7622f895d131b0155232085e7b4a7654,96055f5b06bf9381ac43879351642cf5,2022-12-29 21:55:47,false,false,4,98,5,137,11.288,382.84000000000015,false,102
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,762607637722a303f86fc41afbf1802d,3fab5890d8113d0b5a4178201dc842ad,2023-01-02 20:41:48,false,false,1,55,1,101,1.548,285.4500000000001,false,56
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,764046a54f22eaa2be60d70f31d30439,7143d7fbadfa4693b9eec507d9d37443,2022-12-31 17:17:09,false,false,4,85,4,134,7.671,363.1200000000001,false,89
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7646e7a35427d511854659469cccd42b,148510031349642de5ca0c544f31b2ef,2022-12-31 16:04:06,false,false,6,81,10,136,24.137999999999998,384.8399999999997,false,87
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7655c48f4388fef6b70ab6e862887a96,01386bd6d8e091c2ab4c7c7de644d37b,2023-01-05 18:55:20,false,false,4,94,8,145,20.064,428.5899999999998,false,98
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,767994fb8373e2c90cc1a76faeeb706c,cf1f78fe923afe05f7597da2be7a3da8,2023-02-09 21:10:20,false,false,2,22,4,34,10.222000000000001,86.33,false,24
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,767ed2ebd6e24c1143775671e9988aa4,05f971b5ec196b8c65b75d2ef8267331,2023-01-13 15:20:27,false,false,2,70,8,260,18.126000000000005,762.76,false,72
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,767fdc320354163e18c50dd8d4825304,fc3cf452d3da8402bebb765225ce8c0e,2022-12-28 17:24:16,false,false,4,34,5,54,14.27,155.02999999999997,false,38
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,76a8ed8037d8c6ec28ba93cb5b6e9765,5807a685d1a9ab3b599035bc566ce2b9,2023-02-09 15:53:05,false,false,5,58,7,84,18.298,232.30999999999995,false,63
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,76b4b82731482f53d73230417d811971,ec8ce6abb3e952a85b8551ba726a1227,2023-05-02 10:42:20,false,false,1,12,2,15,5.016,36.91,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,76cedb460ced6d3bcd16cf430a2a5877,9ac403da7947a183884c18a67d3aa8de,2023-01-23 16:41:16,false,false,6,36,11,69,26.885999999999996,199.67,false,42
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,771b099407a3f0635cbcd2c085fce5b8,a597e50502f5ff68e3e25b9114205d4a,2023-03-12 17:54:35,false,false,1,34,1,53,2.603,151.84,false,35
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,7722b9d600693f387b69ec34910042c5,076a0c97d09cf1a0ec3e19c7f2529f2b,2022-12-30 17:38:01,false,false,0,41,0,58,0.0,166.60000000000002,false,41
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,777f316436352082aed9d83e2137b863,facf9f743b083008a894eee7baa16469,2023-02-26 10:29:44,false,false,1,26,1,67,2.508,190.18000000000004,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,77c880b86647eff154ccf7abb22d6221,ea8fcd92d59581717e06eb187f10666d,2022-12-29 21:08:45,false,false,7,52,8,117,20.9985,321.79,false,59
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,77f47125abef0f562f17444fd429f199,4b0250793549726d5c1ea3906726ebfe,2023-01-17 21:06:48,false,false,5,80,12,151,31.83,462.2899999999999,false,85
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,77f79b9de1d0c0d8416d3c1b1fb00ea0,a941493eeea57ede8214fd77d41806bc,2023-02-11 16:50:45,false,false,8,87,15,137,41.842,394.1599999999999,false,95
